id;occurrenceID;catalogNumber;recordedBy;preparations;date;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;publishingCountry;lastInterpreted;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
196;MPEG.ANL 001081;MPEG.ANL 001081;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 35;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
197;MPEG.ANL 001156;MPEG.ANL 001156;"Santos, C.; Amado, L. L.";EtOH - 1;10/01/2012;2012;1;10;;Paraná, Pontal do Paraná;SOUTH_AMERICA;BR;Paraná;Pontal do Paraná;Praia do Miguel, Ilha do Mel;;;;Phragmatopoma caudata Krøyer, 1863;Animalia;Annelida;Polychaeta;Sabellida;Sabellariidae;Phragmatopoma;Phragmatopoma;caudata;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;FALSE;FALSE;2326462;2326462;1;42;256;1080;7085;2326451;2326462;Phragmatopoma caudata;Phragmatopoma caudata Krøyer, 1863;Phragmatopoma caudata;FALSE;;;;;;;NE
198;MPEG.ANL 000610;MPEG.ANL 000610;"Braga, Cesar; Ferreira, Viviane";Líquido - 13;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;;;;Laeonereis culveri (Webster, 1879);Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Laeonereis;Laeonereis;culveri;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.949Z;FALSE;FALSE;2316376;2316376;1;42;256;1079;6972;2316367;2316376;Laeonereis culveri;Laeonereis culveri (Webster, 1879);Laeonereis culveri;FALSE;;;;;;;NE
199;MPEG.ANL 000703;MPEG.ANL 000703;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Península Bragantina;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
200;MPEG.ANL 001660;MPEG.ANL 001660;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 1;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Maranhão Federal Institute;-4,904167;-43,472222;;Urobenus petrerei Righi, 1985;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Urobenus;Urobenus;petrerei;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.943Z;TRUE;FALSE;9372448;9372448;1;42;255;5958860;9272891;11036641;9372448;Urobenus petrerei;Urobenus petrerei Righi, 1985;Urobenus petrerei;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
201;MPEG.ANL 001614;MPEG.ANL 001614;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Reserva Biológica Gurupi;-4,0428;-46,906058;;Dichogaster affinis (Michaelsen, 1890);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Benhamia;Dichogaster;affinis;;SPECIES;SYNONYM;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;4410234;4410235;1;42;255;5958860;3267579;10395961;4410235;Benhamia affinis;Benhamia affinis Michaelsen, 1890;Dichogaster affinis;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
202;MPEG.ANL 001130;MPEG.ANL 001130;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 2;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.936Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
203;MPEG.ANL 001627;MPEG.ANL 001627;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 1;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Santa Tereza Village;-4,899722;-43,470833;PARATYPE;Rhinodrilus antonioi Hernández-García & Sousa, 2020;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Rhinodrilus;Rhinodrilus;antonioi;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.939Z;TRUE;FALSE;11003839;11003839;1;42;255;5958860;9272891;10944581;11003839;Rhinodrilus antonioi;Rhinodrilus antonioi Hernández-García & Sousa, 2020;Rhinodrilus antonionii;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
204;MPEG.ANL 000704;MPEG.ANL 000704;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Ilha de Canela;;;;Sigambra Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316659;2316659;1;42;256;1079;7077;2316659;;;Sigambra Müller, 1858;Sigambra;FALSE;;;;;;;
205;MPEG.ANL 001582;MPEG.ANL 001582;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Assentamento Horizonte Azul;-4,0428;-46,906058;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
206;MPEG.ANL 000612;MPEG.ANL 000612;"Braga, Cesar; Ferreira, Viviane";Líquido - 4;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Ilha de Canela;;;;Laeonereis culveri (Webster, 1879);Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Laeonereis;Laeonereis;culveri;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.949Z;FALSE;FALSE;2316376;2316376;1;42;256;1079;6972;2316367;2316376;Laeonereis culveri;Laeonereis culveri (Webster, 1879);Laeonereis culveri;FALSE;;;;;;;NE
207;MPEG.ANL 001038;MPEG.ANL 001038;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 6;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.946Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
208;MPEG.ANL 001648;MPEG.ANL 001648;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 1;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Inhamum Protection Area;-4,891111;-43,425556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
209;MPEG.ANL 001577;MPEG.ANL 001577;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Alcântara;SOUTH_AMERICA;BR;Maranhão;Alcântara;Marudá;-3,686322;-46,765706;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
210;MPEG.ANL 000720;MPEG.ANL 000720;"Braga, Cesar; Ferreira, Viviane";Líquido - 3;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Marapanim;SOUTH_AMERICA;BR;Pará;Marapanim;Praia de Marudá;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.939Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
211;MPEG.ANL 001007;MPEG.ANL 001007;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 4;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.940Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
212;MPEG.ANL 000661;MPEG.ANL 000661;"Almeida, Mayk ; Rosa Filho, José";Líquido - 1;01/04/2003;2003;4;1;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Praia de Ajuruteua;;;;Aglaophamus Kinberg, 1866;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Aglaophamus;Aglaophamus;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.948Z;FALSE;FALSE;2316799;2316799;1;42;256;1079;2316797;2316799;;;Aglaophamus Kinberg, 1866;Aglaophamus;FALSE;;;;;;;
213;MPEG.ANL 000705;MPEG.ANL 000705;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Ilha de Canela;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
214;MPEG.ANL 001126;MPEG.ANL 001126;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 2;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.950Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
215;MPEG.ANL 001073;MPEG.ANL 001073;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
216;MPEG.ANL 001080;MPEG.ANL 001080;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
217;MPEG.ANL 001612;MPEG.ANL 001612;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Reserva Biológica Gurupi;-4,0428;-46,906058;;Dichogaster affinis (Michaelsen, 1890);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Benhamia;Dichogaster;affinis;;SPECIES;SYNONYM;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;4410234;4410235;1;42;255;5958860;3267579;10395961;4410235;Benhamia affinis;Benhamia affinis Michaelsen, 1890;Dichogaster affinis;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
218;MPEG.ANL 001027;MPEG.ANL 001027;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 76;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
219;MPEG.ANL 001619;MPEG.ANL 001619;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Reserva Biológica Gurupi;-4,0428;-46,906058;;Dichogaster bolaui (Michaelsen, 1891);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Dichogaster;Dichogaster;bolaui;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;Dichogaster bolaui;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
220;MPEG.ANL 001650;MPEG.ANL 001650;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 5;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Inhamum Protection Area;-4,887222;-43,425278;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.942Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
221;MPEG.ANL 001603;MPEG.ANL 001603;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;15/08/2018;2018;8;15;;Maranhão, São Luís;SOUTH_AMERICA;BR;Maranhão;São Luís;Fazenda Escola;-4,587222;-44,208611;;Righiodrilus tocantinensis (Righi, 1972);Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Righiodrilus;Righiodrilus;tocantinensis;;SPECIES;DOUBTFUL;BR;2023-09-07T09:19:05.939Z;TRUE;FALSE;9308346;9308346;1;42;255;472;3567;4813886;9308346;Righiodrilus tocantinensis;Righiodrilus tocantinensis (Righi, 1972);Righiodrilus tocantinensis;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;NE
222;MPEG.ANL 001017;MPEG.ANL 001017;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 2;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
223;MPEG.ANL 000586;MPEG.ANL 000586;"Braga, Cesar; Ferreira, Viviane";Líquido - 29;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;;;;Capitella Blainville, 1828;Animalia;Annelida;Polychaeta;;Capitellidae;Capitella;Capitella;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.943Z;FALSE;FALSE;2318007;2318007;1;42;256;;5752;2318007;;;Capitella Blainville, 1828;Capitella;FALSE;;;;;;;
224;MPEG.ANL 000710;MPEG.ANL 000710;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
225;MPEG.ANL 001618;MPEG.ANL 001618;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Reserva Biológica Gurupi;-4,0428;-46,906058;;Dichogaster bolaui (Michaelsen, 1891);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Dichogaster;Dichogaster;bolaui;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;Dichogaster bolaui;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
226;MPEG.ANL 001602;MPEG.ANL 001602;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;15/08/2018;2018;8;15;;Maranhão, São Luís;SOUTH_AMERICA;BR;Maranhão;São Luís;Fazenda Escola;-4,587222;-44,208611;;Urobenus petrerei Righi, 1985;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Urobenus;Urobenus;petrerei;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.939Z;TRUE;FALSE;9372448;9372448;1;42;255;5958860;9272891;11036641;9372448;Urobenus petrerei;Urobenus petrerei Righi, 1985;Urobenus petrerei;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;NE
227;MPEG.ANL 001023;MPEG.ANL 001023;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 9;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
228;MPEG.ANL 000593;MPEG.ANL 000593;"Braga, Cesar; Ferreira, Viviane";Líquido - 4;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Maracanã;SOUTH_AMERICA;BR;Pará;Maracanã;Ilha de Algodoal;;;;Notomastus M.Sars, 1851;Animalia;Annelida;Polychaeta;;Capitellidae;Notomastus;Notomastus;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.943Z;FALSE;FALSE;2318072;2318072;1;42;256;;5752;2318072;;;Notomastus M.Sars, 1851;Notomastus;FALSE;;;;;;;
229;MPEG.ANL 001621;MPEG.ANL 001621;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Reserva Biológica Gurupi;-4,0428;-46,906058;;Dichogaster bolaui (Michaelsen, 1891);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Dichogaster;Dichogaster;bolaui;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.939Z;TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;Dichogaster bolaui;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
230;MPEG.ANL 001646;MPEG.ANL 001646;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 2;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Inhamum Protection Area;-4,887222;-43,425278;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
231;MPEG.ANL 001586;MPEG.ANL 001586;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Assentamento Horizonte Azul;-4,0428;-46,906058;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
232;MPEG.ANL 001578;MPEG.ANL 001578;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Alcântara;SOUTH_AMERICA;BR;Maranhão;Alcântara;Marudá;-3,686322;-46,765706;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
233;MPEG.ANL 000646;MPEG.ANL 000646;"Silva, Roseanne; Rosa Filho, José";Líquido - 1;01/01/2005;2005;1;1;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;;;;Nephtys fluviatilis Monro, 1937;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys;fluviatilis;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.948Z;FALSE;FALSE;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;Nephtys fluviatilis;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;FALSE;;;;;;;NE
234;MPEG.ANL 000742;MPEG.ANL 000742;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;01/11/2007;2007;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;;;;Notomastus M.Sars, 1851;Animalia;Annelida;Polychaeta;;Capitellidae;Notomastus;Notomastus;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.940Z;FALSE;FALSE;2318072;2318072;1;42;256;;5752;2318072;;;Notomastus M.Sars, 1851;Notomastus;FALSE;;;;;;;
235;MPEG.ANL 001587;MPEG.ANL 001587;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Bom Jesus;SOUTH_AMERICA;BR;Maranhão;Bom Jesus;Rio dos Bois;-4,038889;-46,932778;HOLOTYPE;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Awa;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.93_2;Itinga do Maranhão;
